#TYPE Selected.Microsoft.ActiveDirectory.Management.ADUser
"SamAccountName","passwordlastset","passwordneverexpires"
"con-mgalvao","29/08/2019 12:55:37","False"
"con-mgonzales","04/01/2019 15:21:07","False"
"con-mgsouza","19/03/2020 12:13:33","False"
"con-milena.ferreira","14/11/2019 11:53:35","False"
"con-mimacedo","23/09/2014 08:43:49","False"
"con-minfantes","14/09/2018 10:55:14","False"
"con-mirodrigues","03/01/2019 08:06:27","False"
"con-misilva","22/03/2019 15:59:29","False"
"con-missantos","17/03/2020 12:15:30","False"
"con-mjesus","17/02/2020 08:32:04","False"
"con-mjunior","20/05/2019 13:02:54","False"
"con-mkmatos","17/02/2020 11:21:22","False"
"con-mlcorrea","30/04/2015 06:16:02","False"
"con-mlima","11/02/2020 12:40:40","False"
"con-mlsouza","04/09/2019 14:54:46","False"
"con-mmsilva","10/12/2019 11:36:28","False"
"con-mobatista","13/02/2020 08:11:50","False"
"con-monica.nacao","12/03/2020 14:52:46","False"
"con-monica.silva","10/01/2020 09:27:09","False"
"con-monique.rodrigue","20/02/2020 12:35:13","False"
"con-mpaula","26/09/2019 15:30:05","False"
"con-mpilatti","29/07/2019 09:42:14","False"
"con-mpimenta","11/11/2019 13:00:38","False"
"con-mpmiguel","11/11/2019 08:33:42","False"
"con-mpoliveira","23/09/2019 09:28:26","False"
"con-mponte","19/02/2020 07:56:56","False"
"con-mpossas","21/08/2019 07:40:15","False"
"con-mpsilva","20/03/2020 16:39:27","False"
"con-mrcosta","13/02/2019 06:14:16","False"
"con-mribeiro","02/03/2020 12:33:28","False"
"con-mrsilva","13/03/2020 13:43:25","False"
"con-msakane","09/07/2019 09:11:32","False"
"con-msilva","04/03/2020 08:02:59","False"
"con-msilveira","28/02/2020 08:10:00","False"
"con-msoares",,"False"
"con-msomer",,"False"
"con-msuque","26/08/2019 10:11:15","False"
"con-mszereneta",,"False"
"con-mtlopes","05/12/2018 09:42:32","False"
"con-musantos","05/02/2020 09:00:10","False"
"con-mvgutierrez","02/03/2020 09:11:42","False"
"con-mvieira","04/04/2018 09:44:41","False"
"con-mvsilva","26/12/2019 08:54:33","False"
"con-mvtakechi","17/10/2019 12:18:59","False"
"con-n.pereira","12/03/2020 06:52:51","False"
"con-naila.marciano","03/03/2020 08:59:47","False"
"con-nasouza","06/02/2020 09:35:48","False"
"con-natalia.peres","06/03/2020 13:18:14","False"
"con-natalia.silva","06/03/2020 10:51:49","False"
"con-natanael.joaqui","02/03/2020 12:36:55","False"
"con-nbispo",,"False"
"con-ncarmo","05/02/2019 12:55:42","False"
"con-ncarvalho","17/01/2020 11:05:05","False"
"con-nchincho","09/03/2020 00:24:42","False"
"con-ncorassini","23/05/2019 17:33:52","False"
"con-nfigueiredo","03/09/2018 08:02:37","False"
"con-ngarcia","02/03/2020 11:04:34","False"
"con-ngoncalves","25/02/2019 13:58:49","False"
"con-nicolau.carnaval",,"False"
"con-nindeshm","26/02/2020 15:23:18","False"
"con-nkferreira","23/12/2019 07:49:07","False"
"con-nlapa","05/03/2020 08:41:54","False"
"con-nneto","18/02/2019 09:19:51","False"
"con-nosilva",,"False"
"con-npsantos","04/03/2020 11:58:54","False"
"con-nrocha","31/05/2019 10:02:04","False"
"con-nsantos","26/08/2019 07:49:15","False"
"con-nsarmento","20/08/2019 13:28:51","False"
"con-nsilva","24/05/2019 15:49:02","False"
"con-nsmelo","16/03/2020 07:02:07","False"
"con-nsouza","04/02/2019 09:28:46","False"
"con-ntavares","20/03/2020 11:03:01","False"
"con-oaraujo","13/02/2020 09:16:42","False"
"con-olopes","11/02/2020 09:54:04","False"
"con-omundt","24/01/2020 18:20:40","False"
"con-osouza","24/04/2019 09:06:31","False"
"con-otavio.almeida","13/03/2020 08:36:01","False"
"con-pablo.bonavita","02/03/2020 12:20:48","False"
"con-pahmella.nunes","06/03/2020 07:11:31","False"
"con-paloma.vieira","28/02/2020 07:29:33","False"
"con-paola.silva","28/01/2020 10:07:07","False"
"con-patricia.cancado","12/03/2020 08:58:23","False"
"con-paulo.cesar","02/03/2020 08:43:03","False"
"con-paulo.loureiro","14/10/2019 11:13:41","False"
"con-paulo.neto","18/03/2020 08:15:09","False"
"con-paulo.werneck","16/03/2020 10:37:01","False"
"con-pbangde","14/03/2020 20:10:53","False"
"con-pbensaaada","26/04/2017 10:39:57","False"
"con-pbhadole","15/03/2020 08:36:35","False"
"con-pbotelho","28/02/2020 13:15:11","False"
"con-pbrunelli",,"False"
"con-pcarlos","28/08/2019 09:31:21","False"
"con-pccosta",,"False"
"con-pcunha","04/03/2020 13:23:51","False"
"con-pedro.lenci","17/03/2020 08:35:11","False"
"con-pedro.santanna","20/02/2020 16:58:58","False"
"con-philipe.santos",,"False"
"con-pholiveira","24/12/2018 13:05:19","False"
"con-pjnascimento","10/01/2019 14:38:43","False"
"con-pmatheus","24/09/2014 10:13:19","False"
"con-pnery","18/12/2019 16:34:06","False"
"con-pnobre","27/12/2019 09:31:02","False"
"con-poliveira",,"False"
"con-ponagar","14/03/2020 00:51:13","False"
"con-ppedra","24/04/2019 09:04:21","False"
"con-ppgomes","10/03/2020 13:05:51","False"
"con-pprietsch","08/02/2019 07:57:10","False"
"con-prazini",,"False"
"con-prbortoluzzi",,"False"
"con-prosetti","17/05/2018 11:11:22","False"
"con-prsilva","21/10/2019 08:08:06","False"
"con-pshranga",,"False"
"con-pssilva","09/03/2020 07:31:43","False"
"con-pvinicius","13/12/2019 11:36:06","False"
"con-pvsilveira","24/04/2019 09:18:40","False"
"con-pwopereis","27/02/2015 08:21:48","False"
"con-r.buzin","13/12/2019 16:13:44","False"
"con-raalmeida","16/09/2014 10:29:18","False"
"con-rafael.geraldi",,"False"
"con-rafael.rocha","23/03/2020 07:03:20","False"
"con-rafael.sousa","27/02/2020 13:02:10","False"
"con-rafaela.cardoso","11/03/2020 07:59:29","False"
"con-ralhomsi","18/09/2019 10:52:55","False"
"con-ralima",,"False"
"con-ramacedo",,"False"
"con-rassinato",,"False"
"con-rayneves",,"False"
"con-rbarbosa","07/12/2018 10:15:28","False"
"con-rbbarros",,"False"
"con-rbeccari",,"False"
"con-rbencardino","21/02/2020 10:52:25","False"
"con-rbenjo","03/09/2018 15:02:42","False"
"con-rbicca","19/03/2020 09:02:06","False"
"con-rbock","03/02/2020 08:06:27","False"
"con-rborges","18/02/2020 05:46:54","False"
"con-rbpacheco","16/08/2017 09:51:50","False"
"con-rbraatz","18/02/2020 04:57:00","False"
"con-rbrasil",,"False"
"con-rbrunner","03/12/2018 17:46:31","False"
"con-rcandida","24/09/2014 10:14:23","False"
"con-rcarvalho","18/12/2018 09:26:25","False"
"con-rcoelho",,"False"
"con-rcoutinho","24/05/2019 15:53:40","False"
"con-rcremonezi","05/02/2020 09:40:21","False"
"con-rcrisafulli","18/10/2018 14:30:15","False"
"con-rcsantos","12/09/2018 09:36:17","False"
"con-rdonald","05/03/2020 10:34:54","False"
"con-remerich",,"False"
"con-renan.souza","18/03/2020 14:18:17","False"
"con-renascimento","14/02/2020 08:31:17","False"
"con-restima","02/10/2019 15:52:05","False"
"con-rfeitosa","09/08/2019 08:52:13","False"
"con-rferraz","10/08/2018 09:32:56","False"
"con-rfoliveira","09/03/2020 14:51:04","False"
"con-rfpereira","17/01/2019 08:14:46","False"
"con-rfsouza","30/08/2018 08:17:39","False"
"con-rgastaldo",,"False"
"con-rgomes","02/09/2014 09:04:16","False"
"con-rgreis","25/07/2019 16:04:57","False"
"con-rgsantos",,"False"
"con-rgsilva","03/02/2020 07:38:25","False"
"con-rguimaraes","18/02/2019 11:12:36","False"
"con-ricosta","08/02/2020 01:07:56","False"
"con-rjsilva","03/02/2020 15:15:09","False"
"con-rkissu",,"False"
"con-rlsilva",,"False"
"con-rmagalhaes","27/02/2020 08:45:59","False"
"con-rmartins","05/02/2020 12:19:06","False"
"con-rmendonca","17/11/2014 07:00:30","False"
"con-rmoacyr","04/09/2019 13:05:29","False"
"con-rmsantos","03/01/2019 10:39:18","False"
"con-rmsouza",,"False"
"con-rnascimento","09/07/2019 09:58:54","False"
"con-rnjunior","17/05/2019 13:45:59","False"
"con-rodrigo.dias","18/02/2020 12:10:56","False"
"con-rodrigo.ferreira",,"False"
"con-rodrigo.maia","09/03/2020 08:05:32","False"
"con-rofernandes","11/01/2019 14:20:07","False"
"con-roger.brasil","05/03/2020 08:20:36","False"
"con-rogoncalves",,"False"
"con-romendonca",,"False"
"con-romulo.lima","10/02/2020 16:40:42","False"
"con-rosemari.silva","15/01/2020 09:14:47","False"
"con-rosemary.amorim","27/02/2020 13:32:13","False"
"con-rosilva",,"False"
"con-rpacheco","31/03/2015 11:30:14","False"
"con-rpenteado",,"False"
"con-rrcosta","19/03/2020 07:59:35","False"
"con-rreinert",,"False"
"con-rribeiro",,"False"
"con-rsalles","09/01/2019 08:21:58","False"
"con-rsandim","31/10/2016 11:20:23","False"
"con-rsantos","24/05/2019 15:27:43","False"
"con-rsbrum","29/12/2017 09:12:47","False"
"con-rscabral","01/04/2019 10:40:25","False"
"con-rschimit","07/08/2018 13:04:16","False"
"con-rscosta","03/12/2018 06:06:31","False"
"con-RSHIMIZU","10/03/2020 10:15:01","False"
"con-rsilva4","19/02/2020 17:46:20","False"
"con-rslima",,"False"
"con-rssouza","05/04/2019 15:29:25","False"
"con-rsulzbacher","10/02/2020 13:12:21","False"
"con-rtpinto","04/07/2019 07:27:56","False"
"con-rvsilva","17/02/2020 10:18:28","False"
"con-s.consales","24/02/2020 07:16:52","False"
"con-s.monasterski","10/03/2020 09:33:20","False"
"con-sabrina.brito","18/03/2020 12:57:19","False"
"con-sagalucho","28/02/2020 08:17:58","False"
"con-sandra.santos","27/12/2019 14:38:34","False"
"con-sandra.schubert","26/02/2020 16:50:13","False"
"con-saoliveira","25/06/2019 17:08:52","False"
"con-sarah.viana","06/03/2020 10:11:36","False"
"con-sbustos",,"False"
"con-scardoso","06/02/2020 13:27:39","False"
"con-scosta","10/07/2019 09:35:19","False"
"con-scpinheiro","16/07/2019 18:15:55","False"
"con-scruz","13/08/2019 10:16:27","False"
"con-sduarte","08/11/2018 10:32:54","False"
"con-sebastiana.couti","04/03/2020 14:00:07","False"
"con-sergio.santoro","10/02/2020 16:09:13","False"
"con-sesouza","20/02/2020 09:13:52","False"
"con-shladdha","26/02/2020 14:45:22","False"
"con-sidney.ricci","05/02/2020 11:59:30","False"
"con-silvia.alves","12/03/2020 10:24:42","False"
"con-silvia.santos",,"False"
"con-simone.araujo","11/03/2020 09:07:13","False"
"con-sjrodrigues","17/03/2020 15:00:28","False"
"con-skhan",,"False"
"con-skhosla",,"False"
"con-skulka19","10/03/2020 12:29:58","False"
"con-slopes","03/03/2020 08:05:56","False"
"con-smarinho","17/05/2019 11:40:02","False"
"con-smoliveira","22/11/2017 13:32:46","False"
"con-snakassu",,"False"
"con-sncordeiro","15/04/2019 15:48:44","False"
"con-snshinde",,"False"
"con-sonia.trindade",,"False"
"con-sosantos","05/08/2019 13:10:27","False"
"con-spcosta","31/12/2018 10:18:16","False"
"con-spessatto",,"False"
"con-squeiroz","16/04/2019 10:53:23","False"
"con-sralves","06/05/2019 06:57:42","False"
"con-sserra","24/09/2014 10:15:11","False"
"con-ssgomes","22/07/2019 13:47:46","False"
"con-ssosantos","12/02/2020 08:09:59","False"
"con-stishiki",,"False"
"consultant","24/08/2010 09:09:05","False"
"con-szymon.slipek","03/03/2020 10:36:27","False"
"con-t.contrato",,"False"
"con-tasouza","29/04/2019 08:53:24","False"
"contaspagar1","24/07/2012 15:24:02","True"
"contaspagar2","24/07/2012 15:24:40","True"
"contasreceber1","24/07/2012 15:21:46","True"
"contasreceber2","24/07/2012 15:22:28","True"
"con-tbarradas","14/02/2020 09:05:46","False"
"con-tclementino","21/02/2019 08:05:11","False"
"con-tconceicao","19/02/2020 15:17:53","False"
"con-tdsilva","18/01/2019 10:14:37","False"
"con-tfeitosa","24/01/2019 07:00:02","False"
"con-tguedes","18/03/2020 12:12:47","False"
"con-thais.santos","03/03/2020 07:46:06","False"
"con-thayna.braga","19/03/2020 15:00:30","False"
"con-thayna.lisboa","17/02/2020 07:03:05","False"
"con-thiago.dias","10/03/2020 09:10:48","False"
"con-thiago.ferreira","02/03/2020 14:35:10","False"
"con-thiago.figueired","16/03/2020 11:01:56","False"
"con-thiago.pantoja","27/02/2020 09:38:00","False"
"con-thiago.paz","16/03/2020 08:22:18","False"
"con-thsilva","18/02/2019 14:59:45","False"
"contingencia","28/10/2019 08:07:15","True"
"con-tksilva","05/11/2018 07:17:54","False"
"con-tlima","04/03/2020 11:10:38","False"
"con-tlsilva","24/08/2018 09:30:35","False"
"con-tlsouza","10/05/2019 08:33:23","False"
"con-tmartins","19/06/2019 18:09:16","False"
"con-tmmachado",,"False"
"con-tmpereira","09/02/2019 06:04:43","False"
"con-tmsilva","05/02/2020 13:36:23","False"
"con-tpereira",,"False"
"con-tpermissaoad",,"False"
"con-traraujo","12/06/2018 09:12:13","False"
"con-treinamento.cont",,"False"
"con-trodrigues","21/03/2020 21:52:56","False"
"con-trsilva","22/10/2019 07:12:50","False"
"con-tsantiago","17/10/2019 09:22:42","False"
"con-tsobral",,"False"
"con-ttoresan","25/10/2019 07:56:53","False"
"con-twollner","22/11/2019 08:31:25","False"
"con-tysouza","15/07/2019 11:00:23","False"
"con-tzafani","28/02/2020 10:11:07","False"
"con-udombale",,"False"
"con-ufreitas","21/11/2018 08:15:10","False"
"conunes","27/02/2020 11:46:37","False"
"con-vagolive",,"False"
"con-valmeida","10/02/2020 07:55:52","False"
"con-vandrade","04/02/2020 16:17:19","False"
"con-vasouza","27/12/2019 14:46:23","False"
"con-vbarcelos","15/09/2014 17:58:53","False"
"con-vbergamasco","02/05/2019 13:32:58","False"
"con-vbraga","26/07/2019 13:57:53","False"
"con-vcim","19/09/2018 10:51:32","False"
"con-vconceicao","24/04/2019 08:10:48","False"
"con-vcosta","09/09/2019 08:07:10","False"
"con-vdias",,"False"
"con-vecosta","22/10/2018 11:33:01","False"
"con-vfsantos","12/11/2018 08:47:09","False"
"con-vgeraldo","24/09/2014 10:16:16","False"
"con-vinicius.sales","16/12/2019 15:16:32","False"
"con-visilva","31/07/2019 07:42:30","False"
"con-vitor.morais","13/02/2020 08:15:49","False"
"con-vitoria.ferreira","15/01/2020 09:27:35","False"
"con-vivianny.ramalho","03/03/2020 14:53:47","False"
"con-vjacques","13/12/2019 10:23:15","False"
"con-vjesus",,"False"
"con-vlopes","23/09/2019 08:05:37","False"
"con-vmello","15/04/2019 11:46:21","False"
"con-vmpsilva","20/03/2020 16:49:58","False"
"con-vncosta","21/02/2020 08:32:49","False"
"con-volivei6",,"False"
"con-vpsoares","19/06/2019 14:51:43","False"
"con-vqueiroz","25/04/2019 13:01:41","False"
"con-vrandrade","22/11/2019 08:53:52","False"
"con-vsantoro","20/08/2019 17:53:13","False"
"con-vsantos","06/06/2019 10:57:50","False"
"con-vsilva","04/06/2019 10:25:53","False"
"con-vsobreira","13/09/2019 15:24:53","False"
"con-vtromel","14/01/2020 13:53:23","False"
"con-vvale","24/09/2014 10:15:52","False"
"con-w.carneiro","03/03/2020 08:16:57","False"
"con-wagner.oliveira",,"False"
"con-walex.almeida",,"False"
"con-wallace.henriq","25/10/2019 09:47:46","False"
"con-wanessa.siqueira","14/02/2020 07:20:26","False"
"con-wbarbosa","24/09/2014 10:17:16","False"
"con-wconceicao","16/03/2020 15:33:18","False"
"con-wcosta","03/03/2020 14:15:04","False"
"con-wellen.gomes","17/03/2020 10:10:25","False"
"con-wescley.silva","27/01/2020 17:19:32","False"
"con-wesley.abreu","09/03/2020 16:01:13","False"
"con-wesley.costa","20/02/2020 13:09:28","False"
"con-wfribeiro","26/06/2019 09:04:59","False"
"con-wgigliozzi","17/03/2020 19:33:06","False"
"con-wgomes","16/03/2020 08:14:42","False"
"con-wirodrigues","23/03/2020 11:51:09","False"
"con-wjsouza","27/11/2018 10:28:30","False"
"con-wmendonca","09/03/2020 08:36:56","False"
"con-wmonteiro","24/05/2019 10:49:28","False"
"con-wmuniz",,"False"
"con-wnogueira","04/03/2019 08:57:43","False"
"con-woliveira","24/09/2014 10:16:55","False"
"con-wrangel","23/03/2020 07:11:38","False"
"con-wresende",,"False"
"con-wsantanna","03/02/2020 08:39:34","False"
"con-wsoliveira","27/02/2020 09:16:32","False"
"con-ycsantos","28/02/2020 12:58:56","False"
"con-yinacio",,"False"
"con-ynsilva","05/07/2018 08:11:54","False"
"con-ysantos","06/06/2019 11:13:50","False"
"con-ysilva",,"False"
"con-yusantos","18/12/2019 13:52:03","False"
"con-zenio.barreto",,"False"
"cooliveira","09/03/2020 12:09:06","False"
"coordbombeiobetim","30/05/2019 08:41:05","True"
"coreteam","18/04/2011 13:54:16","True"
"cp","12/08/2009 20:18:23","True"
"cp_Tesouraria","12/08/2009 20:19:29","True"
"cpaiva",,"False"
"cpalmeida","25/07/2019 11:29:57","False"
"cpaula","17/06/2019 08:40:02","False"
"cpereira","20/02/2020 07:01:37","False"
"cpinto","20/02/2020 09:12:28","False"
"CPitangueira","28/02/2020 09:21:03","False"
"cpj","12/08/2005 09:51:47","False"
"cpmbraxis",,"False"
"cpmdrax","28/06/2012 17:00:13","True"
"CPOGRAN_20ANDAR","02/03/2018 11:18:09","True"
"cposcidonio","19/03/2020 19:00:24","False"
"cpsantos","18/06/2018 10:59:52","False"
"cr","12/08/2009 20:17:31","True"
"cramos","24/02/2020 12:39:37","False"
"crbezerra",,"False"
"crcarvalho","20/02/2020 08:36:04","False"
"crcosta","10/02/2020 17:56:59","False"
"creis","28/06/2010 08:03:45","False"
"crferreira","05/02/2020 08:53:52","False"
"criacao_silo","03/02/2020 10:12:49","True"
"criacao_silo_server","03/02/2020 10:14:14","True"
"cribeiro","03/03/2020 15:26:42","False"
"crioliveira",,"False"
"cristiano.pereira","09/03/2020 06:27:11","False"
"crocha","06/03/2020 09:43:19","False"
"croliveira","20/03/2020 10:36:34","False"
"crsantos","14/03/2020 06:17:39","False"
"crsilva","19/03/2020 16:36:18","False"
"crssilva","11/03/2020 08:23:15","False"
"CRufino","13/02/2020 16:37:59","False"
"crvieira","17/05/2019 17:32:38","False"
"crysthian.pinheiro",,"False"
"csalata","06/03/2020 09:37:23","False"
"csales","10/02/2020 08:25:05","False"
"CSalgado","17/02/2020 08:48:18","False"
"csalmazo","20/02/2020 08:46:28","False"
"csaraujo","05/03/2020 10:03:46","False"
"csaturnino","16/03/2020 10:53:11","False"
"csbicalho","11/03/2020 07:56:02","False"
"csborges","09/03/2020 09:04:51","False"
"CScalabrin","20/12/2018 07:40:09","False"
"cschagas","11/10/2018 08:18:47","False"
"cschaves","20/03/2020 13:29:54","False"
"cscholl","10/02/2020 07:10:32","False"
"CSC-Informa","08/12/2015 10:58:31","True"
"csedrez","02/10/2019 14:30:18","False"
"csilva","12/03/2020 09:04:51","False"
"csmelo","13/02/2020 08:57:06","False"
"csoares","03/01/2020 07:08:08","False"
"csobrinho",,"False"
"csouza","19/08/2019 16:29:39","False"
"csrodrigues","17/03/2020 10:27:53","False"
"cssouza",,"False"
"CTMAGPRD","22/07/2015 16:05:29","True"
"ctravassos","26/02/2020 09:10:39","False"
"CTronco","03/02/2020 08:48:52","False"
"CUIABA_20ANDAR","02/03/2018 11:29:03","True"
"Curriculo_Rio","14/07/2008 14:57:52","True"
"cvalves","12/07/2019 13:04:05","False"
"cvieira","29/04/2019 09:09:50","False"
"cvsilva","02/03/2020 07:53:06","False"
"CWAService","04/08/2010 12:21:46","True"
"cwferreira","03/02/2020 06:28:43","False"
"czristow","26/02/2020 09:26:58","False"
"daasantos","14/02/2020 07:44:54","False"
"daazevedo","17/02/2020 08:29:48","False"
"dacoliveira","26/02/2020 07:55:14","False"
"dacsilva","05/03/2020 09:40:49","False"
"daferreira","11/10/2019 12:44:52","False"
"daguiar","17/02/2020 06:50:39","False"
"daisouza","09/03/2020 10:11:46","False"
"dalila.amaral","26/12/2019 15:11:09","False"
"dalmeida",,"False"
"dalvarez","11/03/2020 10:59:53","False"
"damarques","06/02/2020 08:47:05","False"
"dandrade","16/03/2020 07:50:18","False"
"daniel.a.silva",,"False"
"daniel.monteiro","06/02/2020 11:56:16","False"
"daniele.dominguez",,"False"
"danielle.pontes","03/10/2019 10:45:48","False"
"danilo.santos",,"False"
"danilo.silva","16/03/2020 08:13:34","False"
"daraujo",,"False"
"darlene.brito","20/03/2020 12:48:10","False"
"dasilva",,"False"
"david.rosa",,"False"
"dbaraujo","19/03/2020 08:23:27","False"
"dbarcelos","20/03/2019 10:40:52","False"
"dbatalha","02/09/2019 09:04:49","False"
"dbbarbosa","10/02/2020 16:49:34","False"
"dbcarneiro","12/03/2020 09:39:20","False"
"dbmelo","27/05/2019 11:59:32","False"
"DBonato","27/02/2020 08:38:35","False"
"dborges","20/07/2019 10:14:36","False"
"dbsantos","22/12/2017 08:29:21","False"
"dbueno","26/02/2020 14:38:05","False"
"dcardozo","13/05/2019 09:27:45","False"
"dcarneiro","19/03/2020 11:52:54","False"
"dcarvalho","17/03/2020 08:53:40","False"
"dcbarbosa","24/02/2020 08:51:11","False"
"dcolonese","29/01/2019 10:11:08","False"
"dcosmo",,"False"
"dcosta","18/03/2020 09:31:05","False"
"dcrevelin","20/03/2020 08:24:58","False"
"dcrisostomo","30/04/2018 08:24:45","False"
