#TYPE Selected.Microsoft.ActiveDirectory.Management.ADUser
"SamAccountName","passwordlastset","passwordneverexpires","Enable"
"clfilho","20/03/2020 08:34:43","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"clgomes","10/05/2019 10:44:03","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"clgoncalves","17/02/2020 09:21:48","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cliente_wiseit","07/08/2012 09:56:55","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"clientesuperindica","29/04/2019 11:10:50","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"clisman.amaral",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"clmoura","23/03/2020 12:08:45","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"clribeiro","12/11/2018 06:40:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"clsantos","27/01/2020 17:57:59","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"clsilva","09/03/2020 08:29:23","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"clssilva","16/03/2020 08:09:03","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cmboche","17/02/2020 08:08:38","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cmcunha","13/02/2020 11:02:30","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cmedeiros","27/02/2020 14:54:36","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cmeireles","05/11/2019 13:20:24","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cmelo","18/02/2020 18:00:13","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cmenicucci","18/03/2020 10:39:59","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cmiranda","23/03/2020 07:41:17","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cmnsilva","20/02/2020 06:42:43","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"CMoreira","20/05/2019 09:44:02","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"CMoreira1","05/12/2014 15:46:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cmoura","23/03/2020 16:41:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cmuller","10/02/2020 08:07:47","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cnascimento","04/03/2020 15:31:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cnovaes","27/02/2020 21:31:00","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cob_backoffice_sgi","05/09/2018 17:45:24","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cobcorporativa","29/11/2011 07:08:34","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cobranca","12/11/2009 07:17:04","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cobranca_backoffice","30/12/2015 08:25:13","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cobrancasgb","28/12/2015 08:03:16","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"cobsgi","15/08/2016 14:50:53","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"coguimaraes","12/03/2020 08:52:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"coliveira","09/03/2020 14:30:14","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"comite_investgranel","14/03/2016 10:02:52","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"comitedecredito","19/07/2012 15:39:37","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"comitedecrise","31/08/2018 09:50:05","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"comitedeincentivos","21/06/2018 13:49:46","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"compliancestatement","10/01/2018 15:17:12","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"compra-amz","01/08/2012 09:51:31","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"compras_corporativo","13/05/2015 15:29:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"compras_spl","04/06/2019 15:08:56","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"comprovantes","30/05/2017 09:43:44","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"comprovantes-sgi","09/11/2017 11:02:36","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"comtodoogas","13/06/2014 07:58:48","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"comunicacao_cobranca","17/10/2019 09:38:54","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"comunicacaoecultura","13/12/2017 14:13:21","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"comunicadosfe","30/08/2012 11:45:17","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"Con_adriano","07/12/2015 09:43:52","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con_avaya","20/04/2012 17:20:11","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con_ccardoso","12/01/2017 13:23:20","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con_csantos","21/08/2012 16:02:26","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con_eder","07/11/2014 16:36:33","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con_lfribeiro","26/05/2017 10:07:26","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con_nobumitsu",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con_sboiteux","09/03/2020 12:48:01","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con_Sfranzolin","09/03/2020 06:51:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"Con_siemens","08/09/2006 22:13:39","True","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con_tomaselli","05/10/2015 14:06:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aagaspar","22/08/2019 09:58:36","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aaguiar","08/03/2020 17:48:28","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aanunciacao","23/01/2020 14:50:46","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aasilva","20/08/2018 07:07:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-abarros",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-abarrotti","19/03/2018 14:57:18","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-abartolo","23/05/2019 16:58:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-abattisti",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-abmoreira","22/01/2019 07:00:21","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-absilva","23/10/2019 12:04:02","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-acaetano","04/01/2019 06:46:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-acampos",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-acarvalho","17/02/2020 08:14:04","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-acastro",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-acbsilva","09/05/2019 10:49:17","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-acmoura","05/02/2020 15:08:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-acneto","30/07/2018 13:26:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-acoliveira","11/02/2019 08:37:20","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aconceicao","17/02/2020 14:00:48","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-acpaula","22/07/2019 08:02:45","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-acrsilva","08/04/2019 14:01:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-acsaraujo","19/03/2020 07:14:02","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-acsilva","05/08/2019 08:31:06","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-adilson.ferreira","25/02/2020 05:34:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-adriano.hora","19/03/2020 17:38:46","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-adsantos","10/12/2018 11:23:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aentringer","10/01/2020 09:57:44","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-afarias","03/03/2020 10:01:49","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-afoching","25/11/2019 08:05:35","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-afrodrigues","17/11/2019 06:03:01","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-agatha.rezende","27/12/2019 09:29:06","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aghigo",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-agimenez","16/09/2019 14:51:59","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-agomes","06/05/2019 08:09:03","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aguimaraes","12/08/2017 10:55:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aguterres",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aherszenhaut",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aisilva","18/10/2019 14:09:57","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aksantos","02/03/2020 12:14:17","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aksmore","13/03/2020 15:34:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-akung",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-akyal",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-alacerda","02/09/2019 08:15:26","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-alan.rodrigues","12/03/2020 11:05:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-alaupereira","19/03/2020 15:38:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-alessandra.abreu","19/03/2020 13:33:27","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-alexandre.pedro","06/03/2020 10:15:51","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-alexssandro.cass","18/03/2020 08:46:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-alice.barros",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-alima","09/06/2014 17:23:08","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aline.dutra","23/01/2020 07:23:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aline.favoretto",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-alivi",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-allsilva","03/01/2020 08:05:31","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-almoreira","28/09/2018 14:51:54","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aloliveira","20/02/2020 20:23:47","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-alpereira","17/07/2019 09:15:45","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-alsantos","03/01/2020 19:02:21","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-alsilva","24/05/2019 15:11:52","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-alsouza","14/09/2018 08:03:28","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-alssouza","25/06/2019 18:06:39","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-amaris","17/09/2018 17:32:51","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-amelo",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-amilitao","17/07/2018 14:11:30","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-amoreira","02/03/2020 10:54:58","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-amoreno","17/12/2018 14:34:32","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-amoura","26/04/2019 08:13:24","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-AMROSSI",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-amsantos","08/11/2019 07:38:00","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-amsouza","16/04/2019 09:20:21","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-amssantos","13/03/2020 08:33:16","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-amulmula","09/03/2020 02:49:32","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-ana.pereira",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-ana.silva","11/02/2020 10:17:32","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-ana.vieira","13/03/2020 07:41:28","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-anasilva","07/03/2019 08:17:18","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-anbarge","12/03/2020 21:43:38","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-ancosilva","05/11/2018 13:26:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-ancsouza","18/03/2020 06:33:49","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-anderson.calazan","11/03/2020 11:16:50","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-andre.cruz","22/10/2019 08:39:56","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-andre.santos","02/02/2020 13:49:25","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-andrea.silva","01/10/2019 07:50:04","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-andressa.centeno","10/02/2020 08:12:14","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-andressa.machado","10/02/2020 12:04:49","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-andressa.oliveir","17/03/2020 12:30:12","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-andrey.campos","05/03/2020 17:22:37","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-andrieli.quevedo",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-andrielly.silva","12/03/2020 08:06:22","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aneto",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-anmartins","17/10/2019 13:22:34","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-anovaes","02/03/2020 08:51:56","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-anumishr","10/02/2020 11:38:55","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aoliveira","05/02/2019 11:10:51","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-aooliveira","29/09/2019 06:54:11","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-apandrade","06/09/2018 17:41:10","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-apaula","11/12/2019 16:03:33","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-apavao","10/02/2020 10:09:51","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-apbarbosa","24/09/2014 10:06:53","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
"con-apimentel","07/10/2019 08:56:23","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection"
